"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDMV","WESD","WESF"
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-12",,,,"0.0",,,,"31.1","15.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-13",,,,"0.0",,,,"35.0","16.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-14",,,,"0.0",,,,"36.7","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-15",,,,"0.0",,,,"33.9","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-16",,,,"0.0",,,,"33.9","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-17",,,,"0.0",,,,"33.9","10.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-18",,,,"0.0",,,,"35.0","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-19",,,,"0.0",,,,"35.0","6.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-20",,,,"0.0",,,,"33.9","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-21",,,,"0.0",,,,"33.9","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-22",,,,"0.0",,,,"31.1","9.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-23",,,,"0.0",,,,"31.7","8.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-24",,,,"0.0",,,,"32.8","10.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-25",,,,"0.0",,,,"33.9","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-26",,,,"0.0",,,,"37.2","16.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-27",,,,"0.0",,,,"38.3","16.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-28",,,,"0.0",,,,"35.0","17.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-29",,,,"0.0",,,,"35.0","16.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-06-30",,,,"0.0",,,,"36.1","16.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-01",,,,"0.0",,,,"39.4","19.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-02",,,,"0.0",,,,"37.2","21.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-03",,,,"0.0",,,,"35.0","18.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-04",,,,"0.0",,,,"35.6","18.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-05",,,,"0.0",,,,"36.7","17.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-06",,,,"0.0",,,,"35.0","15.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-07",,,,"0.0",,,,"31.7","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-08",,,,"0.0",,,,"30.6","13.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-09",,,,"0.0",,,,"29.4","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-10",,,,"0.0",,,,"25.6","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-11",,,,"0.0",,,,"26.1","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-12",,,,"0.0",,,,"29.4","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-13",,,,"0.0",,,,"29.4","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-14",,,,"0.0",,,,"31.7","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-15",,,,"0.0",,,,"31.1","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-16",,,,"0.0",,,,"31.7","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-17",,,,"0.0",,,,"33.3","15.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-19",,,,"0.0",,,,"33.3","16.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-20",,,,"0.0",,,,"32.2","16.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-21",,,,"0.0",,,,"32.2","18.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-22",,,,"0.0",,,,"33.9","17.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-23",,,,"0.0",,,,"31.7","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-24",,,,"0.0",,,,"29.4","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-25",,,,"0.0",,,,"31.7","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-26",,,,"0.0",,,,"31.1","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-27",,,,"0.0",,,,"31.1","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-28",,,,"0.0",,,,"33.9","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-29",,,,"0.0",,,,"36.1","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-30",,,,"0.0",,,,"38.3","15.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-07-31",,,,"0.0",,,,"38.3","17.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-01",,,,"0.0",,,,"36.1","17.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-02",,,,"0.0",,,,"33.9","16.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-03",,,,"0.0",,,,"34.4","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-04",,,,"0.0",,,,"32.2","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-05",,,,"0.0",,,,"27.2","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-06",,,,"0.0",,,,"29.4","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-07",,,,"0.0",,,,"29.4","15.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-08",,,,"0.0",,,,"31.1","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-09",,,,"0.0",,,,"31.1","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-10",,,,"0.0",,,,"32.2","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-11",,,,"0.0",,,,"30.6","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-12",,,,"0.0",,,,"31.1","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-13",,,,"0.0",,,,"31.1","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-14",,,,"0.0",,,,"32.2","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-15",,,,"0.0",,,,"31.7","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-16",,,,"0.0",,,,"35.0","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-17",,,,"0.0",,,,"37.8","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-18",,,,"0.0",,,,"38.3","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-19",,,,"0.0",,,,"35.6","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-20",,,,"0.0",,,,"34.4","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-21",,,,"0.0",,,,"32.8","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-22",,,,"0.0",,,,"31.7","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-23",,,,"0.0",,,,"32.2","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-24",,,,"0.0",,,,"32.8","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-25",,,,"0.0",,,,"33.9","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-26",,,,"0.0",,,,"35.0","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-27",,,,"0.0",,,,"35.6","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-28",,,,"0.0",,,,"35.6","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-29",,,,"0.0",,,,"36.1","15.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-30",,,,"0.0",,,,"36.7","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-08-31",,,,"0.0",,,,"28.9","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-01",,,,"0.0",,,,"30.6","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-02",,,,"0.0",,,,"31.1","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-03",,,,"0.0",,,,"28.9","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-04",,,,"0.0",,,,"26.1","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-05",,,,"0.0",,,,"25.6","5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-06",,,,"0.0",,,,"27.2","6.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-07",,,,"0.0",,,,"29.4","8.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-08",,,,"0.0",,,,"32.2","8.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-09",,,,"0.0",,,,"35.6","8.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-10",,,,"0.0",,,,"38.9","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-11",,,,"0.0",,,,"37.2","15.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-12",,,,"0.0",,,,"36.1","16.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-13",,,,"0.0",,,,"30.6","16.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-14",,,,"0.0",,,,"32.2","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-15",,,,"0.0",,,,"27.2","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-16",,,,"0.0",,,,"22.2","5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-17",,,,"0.0",,,,"22.2","5.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-18",,,,"0.0",,,,"25.0","7.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-19",,,,"0.0",,,,"28.3","7.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-20",,,,"0.0",,,,"32.2","8.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-21",,,,"0.0",,,,"36.1","10.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-22",,,,"0.0",,,,"35.6","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-23",,,,"0.0",,,,"32.2","9.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-24",,,,"0.0",,,,"31.7","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-25",,,,"0.0",,,,"33.3","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-26",,,,"0.0",,,,"33.3","12.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-27",,,,"0.0",,,,"33.9","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-29",,,,"0.0",,,,"29.4","13.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-09-30",,,,"0.0",,,,"26.1","13.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-01",,,,"0.0",,,,"24.4","14.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-02",,,,"14.2",,,,"24.4","8.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-03",,,,"0.0",,,,"26.1","8.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-05",,,,"0.0",,,,"26.7","7.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-06",,,,"0.0",,,,"23.3","7.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-07",,,,"0.0",,,,"25.0","8.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-08",,,,"0.0",,,,"27.2","8.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-09",,,,"0.0",,,,"29.4","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-11",,,,"0.0",,,,"32.8","11.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-12",,,,"0.0",,,,"30.6","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-13",,,,"0.0",,,,"32.2","10.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-14",,,,"0.0",,,,"33.9","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-15",,,,"0.0",,,,"31.7","12.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-16",,,,"0.0",,,,"28.9","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-17",,,,"0.5",,,,"29.4","13.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-18",,,,"3.8",,,,"23.3","11.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-19",,,,"0.0",,,,"20.0","6.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-20",,,,"0.0",,,,"21.7","6.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-21",,,,"0.0",,,,"23.3","6.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-22",,,,"0.0",,,,"23.9","5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-23",,,,"0.0",,,,"25.6","6.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-24",,,,"0.0",,,,"25.0","6.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-25",,,,"0.0",,,,"26.7","6.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-26",,,,"0.0",,,,"26.1","5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-27",,,,"0.0",,,,"26.1","5.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-28",,,,"22.4",,,,"22.8","10.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-29",,,,"2.0",,,,"20.0","5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-30",,,,"0.0",,,,"21.7","3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-10-31",,,,"0.0",,,,"22.2","3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-01",,,,"0.0","0.0","0.0",,,,,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-02",,,,"21.6","0.0","0.0",,"24.4","9.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-03",,,,"28.4","0.0","0.0",,"11.1","7.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-04",,,,"3.0","0.0","0.0",,"13.9","0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-05",,,,"0.0","0.0","0.0",,"16.1","-0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-06",,,,"0.0","0.0","0.0",,"15.6","-0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-07",,,,"0.0","0.0","0.0",,"16.1","0.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-08",,,,"0.0","0.0","0.0",,"19.4","0.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-09",,,,"19.3","0.0","0.0",,"18.9","0.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-10",,,,"13.2","0.0","0.0",,"10.6","2.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-11",,,,"0.0","0.0","0.0",,"12.2","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-12",,,,"0.0","0.0","0.0",,"13.9","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-13",,,,"0.0","0.0","0.0",,"15.0","0.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-14",,,,"0.0","0.0","0.0",,"17.2","0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-15",,,,"0.0","0.0","0.0",,"20.6","1.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-16",,,,"30.5","0.0","0.0",,"7.8","-0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-17",,,,"0.0","0.0","0.0",,"11.7","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-18",,,,"0.0","0.0","0.0",,"12.8","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-19",,,,"0.0","0.0","0.0",,"16.7","0.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-20",,,,"0.0","0.0","0.0",,"17.2","1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-21",,,,"0.0","0.0","0.0",,"17.2","2.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-22",,,,"0.0","0.0","0.0",,"22.2","3.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-23",,,,"0.0","0.0","0.0",,"22.8","3.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-24",,,,"0.0","0.0","0.0",,"19.4","1.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-25",,,,"11.7","0.0","0.0",,"19.4","1.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-26",,,,"1.0","0.0","0.0",,"7.2","-2.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-27",,,,"0.0","0.0","0.0",,"8.9","-2.8",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-28",,,,"0.0","0.0","0.0",,"11.1","-3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-29",,,,"0.0","0.0","0.0",,"11.1","-3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-11-30",,,,"0.0","0.0","0.0",,,,,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-01",,,,"0.0","0.0","0.0",,"11.7","-2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-02",,,,"0.0","0.0","0.0",,"13.3","-2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-03",,,,"0.0","0.0","0.0",,"15.0","1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-04",,,,"6.6","0.0","0.0",,"20.6","0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-05",,,,"0.0","0.0","0.0",,"13.9","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-06",,,,"0.0","0.0","0.0",,"14.4","-0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-07",,,,"0.0","0.0","0.0",,,,,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-08",,,,"0.0","0.0","0.0",,"18.3","3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-09",,,,"0.0","0.0","0.0",,"15.0","2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-10",,,,"2.3","0.0","0.0",,"15.6","2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-11",,,,"35.6","0.0","0.0",,"11.1","4.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-12",,,,"1.0","0.0","0.0",,"10.0","-2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-13",,,,"0.0","0.0","0.0",,"11.1","1.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-14",,,,"0.0","0.0","0.0",,,,,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-15",,,,"0.0","0.0","0.0",,"9.4","-5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-16",,,,"0.0","0.0","0.0",,"7.8","-5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-17",,,,"0.0","0.0","0.0",,"9.4","-3.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-18",,,,"0.0","0.0","0.0",,"11.1","-2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-19",,,,"7.6","0.0","0.0",,"13.9","-2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-20",,,,"6.1","0.0","0.0",,"13.9","-2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-21",,,,"7.6","0.0","0.0",,"8.9","-0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-22",,,,"0.0","0.0","0.0",,,,,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-23",,,,"16.0","0.0","0.0",,"12.2","5.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-24",,,,"0.0","0.0","0.0",,,,,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-25",,,,"12.7","0.0","0.0",,"10.6","-2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-26",,,,"0.0","0.0","0.0",,"7.8","-3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-27",,,,"0.0","0.0","0.0",,"8.3","-3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-28",,,,"4.8","0.0","0.0",,"7.8","-3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-29",,,,"0.0","0.0","0.0",,"7.8","-4.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-30",,,,"0.0","0.0","0.0",,"7.2","-3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2015-12-31",,,,"0.0","0.0","0.0",,"9.4","-3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-01",,,,"0.0","0.0","0.0",,"10.0","-4.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-02",,,,"0.0","0.0","0.0",,"8.3","-4.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-03",,,,"0.0","0.0","0.0",,"10.6","0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-04",,,,"0.0","0.0","0.0",,"15.0","1.7",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-05",,,,"9.1","0.0","0.0",,"11.7","3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-06",,,,"31.0","0.0","0.0",,"9.4","3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-07",,,,"27.2","0.0","0.0",,"8.3","3.9",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-08",,,,"2.5","0.0","0.0",,"10.0","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-09",,,,"1.5","0.0","0.0",,"10.0","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-10",,,,"0.5","0.0","0.0",,"10.0","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-11",,,,"0.0","0.0","0.0",,"12.8","2.2",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-12",,,,"0.0","0.0","0.0",,"12.8","-0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-13",,,,"2.3","0.0","0.0",,"16.1","-1.1",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-14",,,,"7.4","0.0","0.0",,"13.9","0.0",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-15",,,,"15.5","0.0","0.0",,"11.1","0.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-16",,,,"3.8","0.0","0.0",,"12.8","4.4",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-17",,,,"0.8","0.0","0.0",,"14.4","3.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-18",,,,"20.6","0.0","0.0",,"14.4","3.3",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-19",,,,"6.9","0.0","0.0",,"15.6","5.6",,,
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2016-01-20",,,,"17.5","0.0","0.0",,"12.2","5.0",,,
